deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
0.756743,0.070038,0.184577,6.103547,0.451610,0.124691
2.150458,-2.212157,-1.599080,5.536599,-0.748974,0.621344
3.119091,-7.410667,-2.344820,7.529857,-0.429937,1.358257
2.019173,1.011634,0.928917,7.491823,0.670673,0.312569
13.933278,-4.142732,-0.578004,5.743262,-0.078274,2.566564
4.396199,-2.964149,-1.186472,5.215114,-0.399126,1.078865
2.603373,-1.693251,-1.153322,9.902463,-0.612248,0.331698
1.622839,-6.190729,-2.628849,8.303146,-0.543792,1.047364
2.640918,-2.329225,-1.445534,8.160995,-0.644393,0.471473
1.461392,-0.102239,-0.139692,6.312044,-0.188308,0.232279
6.560594,-1.733615,-0.516683,6.867531,-0.149483,0.999173
10.352612,-2.076773,-0.395952,7.014566,-0.074383,1.515155
1.402889,-0.350746,-0.489990,5.109147,-0.590955,0.285887
2.222200,-1.449744,-1.156109,8.329703,-0.689052,0.336989
10.151264,3.504840,0.664894,7.893967,0.120953,1.385828
11.237998,-3.124559,-0.542372,5.964954,-0.091614,1.979644
5.780283,11.992982,2.243350,8.270391,0.264313,2.004396
4.344485,7.732590,2.117815,7.486572,0.374602,1.438949
2.057964,0.319145,0.307705,6.413004,0.286248,0.326025
9.165199,-11.176608,-1.767917,9.944315,-0.210821,1.661581
2.077316,-0.569824,-0.535445,6.007614,-0.456620,0.362873
3.353838,-7.961655,-2.344214,7.767849,-0.403312,1.414532
5.821938,2.261469,0.741001,6.992169,0.227853,0.914015
2.782671,2.827060,1.586622,8.511227,0.623119,0.518797
11.313010,8.501609,1.288907,9.196274,0.168196,1.650731
5.644163,-6.717279,-1.743985,7.451909,-0.335836,1.340975
9.913870,-2.794546,-0.549507,6.313936,-0.104984,1.652052
0.958271,-0.008750,-0.018261,7.116033,-0.038102,0.134671
3.482801,3.545394,1.588608,6.402052,0.521192,0.864361
11.210599,-4.080621,-0.698178,5.649127,-0.114193,2.155372
2.281319,-0.020326,-0.017819,5.107473,-0.015630,0.446687
1.150156,-0.209958,-0.361119,5.110062,-0.550943,0.230044
0.804120,-0.139959,-0.344652,7.436766,-0.698872,0.110298
5.531569,-1.627023,-0.572133,5.948320,-0.193324,0.982679
14.725935,-2.412491,-0.324767,8.730735,-0.043320,1.716697
3.355483,-3.211812,-1.527050,8.864327,-0.537091,0.578600
9.207774,-8.928099,-1.539957,7.571094,-0.213797,1.873747
2.229792,-4.885204,-2.285203,7.771645,-0.595561,0.867865
0.441917,-4.212288,-2.932535,9.584815,-0.754100,0.651480
2.233799,0.634476,0.553492,6.220750,0.439877,0.378100
0.654929,0.083901,0.254827,6.455470,0.656035,0.102560
12.942398,1.178588,0.181627,6.332921,0.027896,2.054949
3.394478,-9.689291,-2.467650,5.376110,-0.352364,2.496629
2.661346,4.535111,2.080232,7.670775,0.580623,0.826703
3.096517,1.086064,0.674663,8.811356,0.383461,0.379570
3.687496,-4.278321,-1.718865,8.662193,-0.492382,0.739816
2.975175,0.083069,0.055827,8.893943,0.037481,0.334691
1.228633,-4.304793,-2.585555,6.540092,-0.709825,0.920243
1.860354,0.203374,0.217775,8.240622,0.228219,0.227548
6.037383,-3.918544,-1.151410,7.182953,-0.293815,1.059604
5.007503,7.354456,1.946036,5.728675,0.355786,1.828264
11.826241,-2.416890,-0.403182,8.780299,-0.066265,1.384102
14.545427,-0.147818,-0.020324,8.371898,-0.002804,1.737531
9.440824,-6.292165,-1.175753,9.723874,-0.193103,1.236786
7.836412,-0.239046,-0.060990,8.463506,-0.015565,0.926480
3.348931,1.214414,0.695759,5.538993,0.365573,0.656293
4.318515,-1.161947,-0.525674,6.137230,-0.228350,0.737142
1.513115,-9.599703,-2.828923,5.270782,-0.386174,2.640169
2.861277,0.626258,0.430951,8.354051,0.284084,0.353338
7.376365,-2.069957,-0.547167,9.487214,-0.140149,0.817702
3.549178,2.013011,1.031870,6.251106,0.450463,0.682617
7.029654,7.490035,1.634190,9.229127,0.276646,1.247237
5.387544,-12.797892,-2.344686,7.725800,-0.259523,2.286157
9.571051,-7.539790,-1.334478,5.318783,-0.200438,2.470019
2.273373,0.133191,0.117041,8.839496,0.102363,0.257772
3.308114,-5.947646,-2.126402,8.929117,-0.474506,0.927284
9.803334,0.673762,0.137240,8.117655,0.027894,1.211455
1.363567,-9.034229,-2.841987,6.273822,-0.408552,2.092829
1.340102,5.211667,2.638227,7.734884,0.623953,0.947568
7.397592,-4.378224,-1.068802,8.738192,-0.232719,1.032173
7.103748,-4.951744,-1.217501,5.534769,-0.258264,1.665500
4.882853,4.140388,1.406599,6.446181,0.384015,1.079997
11.050601,-6.364834,-1.045129,9.757540,-0.155300,1.368374
1.582262,-10.420336,-2.840208,6.327410,-0.358968,2.392630
4.003020,0.405963,0.202137,7.505410,0.099962,0.537001
9.719479,5.610560,1.047046,6.876133,0.176328,1.709117
5.020818,0.060270,0.024007,6.878520,0.009552,0.729997
3.945906,-2.316157,-1.061578,5.951092,-0.416649,0.806167
2.904528,-1.097656,-0.722642,7.108616,-0.427350,0.446447
4.032967,5.212193,1.824528,6.760029,0.447538,1.124499
2.282421,-0.560025,-0.481222,5.727385,-0.385326,0.414317
6.413848,5.736506,1.459418,8.152820,0.300498,1.155287
2.387271,6.548061,2.442390,5.956901,0.494503,1.520811
2.578373,-0.324825,-0.250641,7.623995,-0.190076,0.341759
1.216741,0.060608,0.099541,5.101708,0.161909,0.238891
1.115640,4.694132,2.674917,9.737699,0.678723,0.681150
4.103243,1.226551,0.580935,6.736487,0.261369,0.644767
1.236496,0.005142,0.008317,5.159670,0.013441,0.239649
