deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
3.177862,-6.644475,-2.249365,5.769433,-0.455573,1.591544
1.858673,7.025339,2.624310,7.713520,0.489003,1.278739
9.007981,-8.506691,-1.513570,6.652923,-0.218145,2.052716
6.298534,-1.101210,-0.346173,6.235169,-0.107335,1.030624
6.824612,6.585885,1.535197,6.669041,0.284894,1.572005
9.126785,4.677300,0.947164,6.973357,0.176034,1.527116
8.354022,1.198407,0.284961,6.973738,0.067190,1.214293
0.599972,-10.748251,-3.030067,5.167949,-0.355267,3.160771
3.912219,-9.878233,-2.387409,5.976513,-0.336710,2.282474
11.890081,-6.169702,-0.957298,8.369502,-0.136685,1.663301
8.340021,7.424242,1.454743,9.559667,0.233827,1.277738
1.339687,7.463799,2.786392,8.343448,0.478874,1.286464
0.020444,-9.621009,-3.137343,8.646900,-0.394024,1.745397
10.918384,-5.878048,-0.987729,8.029896,-0.151747,1.608849
7.174659,-6.650521,-1.495009,7.077654,-0.271125,1.519862
11.212884,0.001612,0.000415,5.730663,0.000064,1.956647
8.261111,12.506136,1.974060,6.158773,0.219094,2.878845
5.614486,-2.235480,-0.757843,5.082372,-0.240137,1.217982
6.313087,-10.691350,-2.074804,7.150737,-0.270615,2.091875
1.611577,-7.995212,-2.743788,9.031239,-0.448152,1.263861
0.240202,-9.171535,-3.089225,6.772606,-0.411020,2.093165
8.859715,-10.161179,-1.707429,7.207729,-0.220027,2.118510
9.154086,1.630947,0.352632,8.364239,0.075304,1.117447
4.178130,11.293536,2.432907,9.504481,0.302004,1.643264
6.416255,11.268298,2.106350,7.842662,0.261897,2.003813
2.165569,7.979404,2.611570,5.200353,0.436809,2.151167
2.342136,10.789560,2.714077,6.132490,0.340264,2.500092
11.395825,-5.013569,-0.828926,5.795726,-0.128677,2.210878
2.892361,-10.326761,-2.595419,6.463129,-0.344828,2.236134
13.269597,4.331593,0.631049,5.130800,0.088681,2.766238
6.080215,10.478764,2.090063,8.714485,0.278162,1.679675
11.620458,1.943027,0.331350,6.158772,0.055922,1.921788
6.756140,-3.288859,-0.906057,7.439653,-0.228922,1.045403
8.182905,3.008315,0.704594,8.326298,0.156999,1.069065
5.194783,6.875697,1.847533,5.793358,0.354680,1.722169
5.277205,-6.572804,-1.788597,6.381668,-0.354421,1.514837
11.185729,-7.621442,-1.196204,9.346306,-0.164900,1.538296
9.835225,0.571765,0.116138,7.084067,0.023549,1.391484
4.616929,11.466387,2.376017,5.722538,0.291611,2.766373
0.693720,4.875957,2.858942,6.369802,0.677211,1.116381
6.313232,-0.849103,-0.267387,5.009590,-0.083516,1.275373
7.627845,3.432976,0.845805,5.084252,0.193783,1.695314
