deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
25.168205,-5.488569,-0.429428,7.306942,-0.033083,3.552610
21.389904,6.090589,0.554800,5.018787,0.049205,4.488722
31.182064,13.643918,0.824916,8.893608,0.047065,3.937769
23.200220,5.064704,0.429864,5.645586,0.035901,4.238786
8.295807,27.925743,2.564066,7.545022,0.130859,5.163825
12.340854,-19.621511,-2.018730,5.492974,-0.145059,5.031824
29.885294,-16.455568,-1.006645,9.864019,-0.056502,3.609120
45.434509,-14.946347,-0.635627,8.897109,-0.026138,5.467456
12.387623,-16.695166,-1.864884,7.341674,-0.153317,3.287779
19.081511,10.656779,1.018672,5.417741,0.088994,4.213946
0.226477,16.025061,3.113329,5.766150,0.244554,4.327086
8.791779,31.288013,2.593730,8.541863,0.117929,5.125365
10.019190,-16.345871,-2.041819,5.967003,-0.176048,3.847380
5.980288,33.454205,2.787809,9.672923,0.115340,4.974928
25.061636,-2.958877,-0.235040,6.010771,-0.018593,4.208093
3.401620,14.756947,2.688488,5.695469,0.251905,3.667998
26.021845,1.909821,0.146524,7.922840,0.011211,3.296191
17.932007,16.583357,1.492688,8.710013,0.110727,3.082516
15.664782,13.406470,1.415744,5.240569,0.125471,4.283237
26.673441,-8.552232,-0.620544,6.845594,-0.043582,4.158218
10.682491,-23.844784,-2.299212,7.112156,-0.138822,4.627831
11.436429,26.288143,2.320903,6.608005,0.127244,5.490270
5.220050,-17.983761,-2.576590,5.791269,-0.202342,4.337634
31.151653,-9.553440,-0.595139,9.989327,-0.035988,3.310485
13.709740,-27.221668,-2.208493,7.438022,-0.116689,5.066386
15.043709,16.349007,1.653908,5.393172,0.131710,4.629388
36.418819,4.223386,0.230903,7.879945,0.012557,4.663035
10.738678,25.913195,2.355860,6.529365,0.130973,5.477709
32.420506,-23.673372,-1.261413,9.336327,-0.058703,4.598607
20.174288,-3.440368,-0.337815,6.413193,-0.032854,3.206385
19.283491,15.547496,1.357092,7.065129,0.101001,3.790254
13.062739,-12.918851,-1.559720,6.574511,-0.151928,3.099162
23.305218,-32.666359,-1.902225,9.596083,-0.080980,4.885663
10.477816,-18.120592,-2.093081,5.781579,-0.163957,4.376737
12.034904,-15.491611,-1.820643,7.318789,-0.159663,3.089774
20.857252,-18.191742,-1.434487,5.740179,-0.094726,5.261086
3.202903,-18.787998,-2.803887,5.679101,-0.204021,4.772797
31.765600,-24.334997,-1.307426,9.365528,-0.060725,4.592843
17.259155,-1.823302,-0.210505,5.392582,-0.024219,3.224296
14.489950,4.456167,0.596711,5.088442,0.077396,3.023902
19.928949,17.684919,1.451618,7.493052,0.099307,3.888389
6.988428,24.738264,2.590952,6.888091,0.148628,5.023938
7.466945,-18.553719,-2.376359,5.698766,-0.183463,4.494958
8.266790,-14.348282,-2.096194,5.349014,-0.206333,3.744690
19.106606,2.904114,0.301682,5.913820,0.031082,3.280373
19.833426,-32.046173,-2.033189,8.472792,-0.090017,5.317798
7.778240,-21.486870,-2.446943,5.969438,-0.163139,4.980960
0.955631,19.434645,3.043329,6.966726,0.202497,4.255157
10.597260,-27.187561,-2.398257,7.284654,-0.127043,5.155294
7.972002,14.604547,2.142278,5.622588,0.207953,3.611263
4.720479,-16.034389,-2.568975,6.759358,-0.225667,3.311117
17.206730,-26.863558,-2.002224,7.055387,-0.105203,5.375608
16.599998,15.765454,1.519238,8.359446,0.119736,3.020882
12.937221,-26.214661,-2.224707,6.635726,-0.122102,5.464657
17.046347,-8.174888,-0.894338,5.453290,-0.091247,3.585040
16.924248,-18.481495,-1.658705,8.807931,-0.117188,3.199522
28.801327,18.063906,1.120345,8.094584,0.062423,4.427987
35.330727,-4.714894,-0.265333,9.981038,-0.014853,3.581663
3.035213,-17.559975,-2.799278,5.338557,-0.217688,4.741342
16.175232,3.485032,0.424422,5.235349,0.050863,3.184363
25.206842,3.431524,0.270606,8.032759,0.021197,3.176634
20.538515,-10.492677,-0.944624,7.193220,-0.078750,3.328675
7.948184,-29.171415,-2.609577,8.969178,-0.126968,4.558743
31.589439,13.423857,0.803653,6.907392,0.045537,5.105360
24.999580,15.908313,1.133429,8.671497,0.072334,3.607175
27.863291,1.314952,0.094316,8.273623,0.006750,3.372724
14.119774,-33.308426,-2.339699,8.702054,-0.101457,5.282429
31.251867,3.646684,0.232323,6.134924,0.014723,5.140207
26.875307,23.727015,1.446524,8.416386,0.073700,4.654956
15.517171,19.013577,1.772618,6.428588,0.125599,4.367347
19.972557,-0.444574,-0.044511,6.206531,-0.004466,3.219054
30.239283,18.880114,1.116274,7.072475,0.059344,5.312107
4.389162,28.277496,2.833615,8.701650,0.137249,4.715084
23.145765,-2.734453,-0.235191,5.902785,-0.020143,3.957544
16.946913,14.766684,1.433517,7.153744,0.116367,3.428194
4.801775,18.997673,2.646451,8.056315,0.195374,3.319654
10.657913,23.041086,2.275091,9.468117,0.142032,3.360575
4.700280,-19.942122,-2.678650,5.194067,-0.187795,5.427872
21.528242,-8.223517,-0.729765,5.222455,-0.061868,4.512218
9.424351,-20.274580,-2.271347,7.599979,-0.160845,3.684278
23.896549,2.535588,0.211423,6.009617,0.017551,4.006164
13.620181,-6.309927,-0.867681,5.044973,-0.111560,3.070828
2.947171,-22.964884,-2.886320,6.760653,-0.169719,4.982927
10.827313,-21.698923,-2.215931,6.389846,-0.146545,4.699262
19.569351,12.252721,1.118806,5.926304,0.091670,4.106838
43.156250,-9.381887,-0.428125,8.505651,-0.019248,5.232210
1.075993,-15.187685,-3.000136,7.555750,-0.256303,3.030396
12.304375,-29.081581,-2.341075,8.360685,-0.116145,4.800426
20.532970,-5.766273,-0.547556,6.708832,-0.050676,3.219049
8.114398,13.370153,2.050632,5.488469,0.215244,3.417704
17.090651,-24.961565,-1.940855,6.534419,-0.108681,5.444852
10.709799,20.471327,2.177584,6.800704,0.152211,4.174489
12.522963,-24.134834,-2.184326,9.795225,-0.129855,3.415530
20.526604,8.979646,0.824760,5.645521,0.071423,4.083353
20.860933,3.283539,0.312241,5.028355,0.029433,4.216846
22.502214,2.747102,0.242960,5.197681,0.021369,4.372168
29.241060,-8.887448,-0.590130,7.351608,-0.038052,4.218105
5.276505,15.862514,2.499340,6.024320,0.223250,3.654570
20.920721,-3.710459,-0.351066,6.033433,-0.032875,3.539729
38.990479,-2.053754,-0.105249,7.919407,-0.005399,4.932510
20.028934,0.678622,0.067738,6.051389,0.006749,3.312340
9.261085,-12.625664,-1.875862,5.541633,-0.203155,3.286663
32.649143,20.338051,1.114215,8.775253,0.054917,4.618652
1.560918,-18.083317,-2.969383,8.616481,-0.216143,3.139123
17.838291,12.010347,1.185148,7.164448,0.103503,3.184726
31.232340,-11.791712,-0.722006,6.280408,-0.042306,5.432844
12.569774,-22.905083,-2.137786,7.123464,-0.133427,4.472024
4.806651,14.917719,2.518178,6.502791,0.238292,3.188287
12.182810,-13.358015,-1.662757,6.686106,-0.162049,3.042580
30.403959,-23.086721,-1.298895,8.533596,-0.063290,4.804272
27.459166,6.103213,0.437419,5.506282,0.030834,5.149531
31.093990,13.809837,0.835927,9.165569,0.047675,3.822339
2.567399,30.392736,2.973045,9.955472,0.129932,4.570539
29.063389,3.419169,0.234214,8.294040,0.015959,3.536373
